136,30,2067,2110,2110
137,30,2070,2110,2110
138,30,2069,2110,2110
139,30,2073,2110,2110
140,30,2075,2110,2110
141,30,2076,2070,2110
142,30,1990,2067,2110
143,30,1990,2065,2110
144,30,1997,2060,2110
145,30,2079,2058,2110
146,30,1997,2057,2110
147,30,1994,2057,2110
148,30,1998,2058,2110
149,30,1998,2057,2110
150,30,1996,2057,2110
151,30,1996,2058,2110
152,30,1999,2060,2110
153,30,1999,2064,2110
154,30,1999,2069,2110
155,30,2000,2075,2110
156,30,2001,2110,2110
157,30,2022,2110,2110
158,30,2075,2110,2110
159,30,2027,2110,2110
160,30,2071,2110,2110
161,30,2073,2110,2110
162,30,2073,2110,2110
163,30,2070,2110,2110
164,30,2049,2110,2110
165,30,2053,2110,2110
166,30,2067,2110,2110
167,30,2066,2110,2110
168,30,2055,2110,2110
169,30,1800,2110,2110
170,30,1800,2110,2110
171,30,1800,2110,2110
172,30,1800,2110,2110
173,30,1800,2110,2110
174,30,1800,2110,2110
175,30,1800,2110,2110
176,30,2051,2110,2110
177,30,2050,2110,2110
178,30,2048,2110,2110
179,30,1800,2110,2110
180,30,2063,2110,2110
181,30,2041,2110,2110
182,30,2070,2110,2110
183,30,2037,2110,2110
184,30,2034,2110,2110
185,30,2069,2110,2110
186,30,2072,2110,2110
187,30,2032,2110,2110
188,30,2075,2110,2110
189,30,2033,2110,2110
190,30,2032,2110,2110
191,30,2030,2110,2110
192,30,2067,2110,2110
193,30,2040,2110,2110
194,30,2053,2110,2110
195,30,1800,2110,2110
196,30,1800,2110,2110
197,30,1800,2110,2110
198,30,1800,2110,2110
199,30,1800,2110,2110
200,30,1800,2110,2110
201,30,1800,2110,2110
202,30,1800,2110,2110
203,30,1800,2110,2110
204,30,1800,2110,2110
205,30,1800,2110,2110
206,30,1800,2110,2110
207,30,1800,2110,2110
208,30,1800,2110,2110
209,30,1800,2110,2110
210,30,1800,2110,2110
211,30,2051,2110,2110
212,30,1800,2110,2110
213,30,1800,2110,2110
214,30,2055,2110,2110
215,30,1800,2110,2110
216,30,1800,2110,2110
217,30,1800,2110,2110
218,30,1800,2110,2110
219,30,1800,2110,2110
220,30,1800,2110,2110
221,30,1800,2110,2110
222,30,1800,2110,2110
223,30,1800,2110,2110
224,30,1800,2110,2110
225,30,1800,2110,2110
226,30,1800,2110,2110
227,30,1800,2110,2110
228,30,1800,2110,2110
229,30,1800,2110,2110
230,30,1800,2110,2110
231,30,1800,2110,2110
232,30,1800,2110,2110
233,30,1800,2110,2110
234,30,1800,2110,2110
235,30,1800,2110,2110
236,30,1800,2110,2110
237,30,1800,2110,2110
238,30,1800,2110,2110
239,30,1800,2110,2110
240,30,1800,2110,2110
241,30,1800,2110,2110
242,30,1800,2110,2110
243,30,1800,2110,2110
244,30,1800,2110,2110
245,30,1800,2110,2110
246,30,1800,2110,2110
247,30,1800,2073,2073
248,30,2014,2060,2060
249,30,1999,2055,2055
250,30,2015,2048,2048
251,30,2018,2043,2043
252,30,2020,2043,2043
253,30,1983,2040,2040
254,30,1965,2039,2039
255,30,2015,2017,2017
256,30,1972,2012,2012
257,30,1967,2012,2012
258,30,1968,2011,2011
259,30,1969,2012,2012
260,30,2010,2011,2011
261,30,1945,2011,2011
262,30,2015,2010,2010
263,30,2010,2010,2010
264,30,2014,2009,2009
265,30,1984,2009,2009
266,30,2014,2007,2007
267,30,1932,2005,2005
268,30,2014,2004,2004
269,30,2018,2005,2005
270,30,2003,2000,2000
271,30,1932,2001,2001
272,30,1962,2002,2002
273,30,2008,2009,2009
274,30,2012,2009,2009
275,30,2004,2008,2008
276,30,1992,2012,2012
277,30,1970,2016,2016
278,30,1956,2018,2018
279,30,1999,2019,2019
280,30,2017,2022,2022
281,30,2016,2026,2026
282,30,2016,2030,2030
283,30,2000,2042,2042
284,30,1996,2052,2052
285,30,1983,2061,2061
286,30,2043,2072,2072
287,30,2051,2078,2078
288,30,2059,2110,2110
289,30,1996,2110,2110
290,30,2066,2110,2110
291,30,1996,2110,2110
292,30,2070,2110,2110
293,30,2067,2110,2110
294,30,2004,2068,2110
295,30,2006,2064,2110
296,30,2000,2062,2110
297,30,2005,2062,2110
298,30,2000,2067,2110
299,30,2001,2110,2110
300,30,2074,2066,2110
301,30,2002,2061,2110
302,30,2000,2065,2110
306,30,1800,2110,2110
307,30,1800,2110,2110
308,30,1800,2110,2110
309,30,1800,2110,2110
310,30,1800,2110,2110
311,30,1800,2110,2110
312,30,1800,2110,2110
313,30,1800,2110,2110
314,30,1800,2110,2110
315,30,1800,2110,2110
316,30,1800,2110,2110
317,30,1800,2110,2110
318,30,1800,2110,2110
319,30,1800,2110,2110
320,30,1800,2110,2110
1,31,1800,2110,2110
2,31,1800,2110,2110
3,31,2049,2110,2110
4,31,2063,2110,2110
5,31,1800,2110,2110
6,31,2039,2110,2110
7,31,2041,2110,2110
8,31,2040,2110,2110
9,31,2028,2110,2110
10,31,2035,2110,2110
11,31,2026,2110,2110
12,31,2031,2110,2110
13,31,2026,2110,2110
14,31,2070,2110,2110
15,31,2067,2110,2110
16,31,2071,2110,2110
17,31,2077,2066,2110
18,31,2071,2064,2110
19,31,2073,2061,2110
20,31,1976,2060,2110
21,31,2077,2058,2110
22,31,2077,2056,2110
23,31,1982,2054,2110
24,31,1978,2054,2110
25,31,1985,2053,2110
26,31,1987,2051,2110
27,31,1983,2049,2110
28,31,1984,2048,2110
29,31,1991,2049,2110
30,31,1988,2046,2110
31,31,1995,2045,2110
32,31,1991,2044,2110
33,31,1990,2041,2080
34,31,1990,2041,2080
35,31,1992,2041,2080
36,31,1994,2041,2080
37,31,1993,2038,2079
38,31,1993,2038,2079
39,31,1993,2038,2080
40,31,1997,2038,2079
41,31,1991,2038,2078
42,31,1996,2037,2078
43,31,1995,2037,2078
