267,28,8.3511,8.1055,7.8654,7.6351,7.4132,7.2017,6.9946,6.8062,6.6374,6.4821,6.3313,6.1989,6.0658,5.9301,5.8062,5.6955,5.6191,5.5731,5.5361,5.5279,5.5311,5.5452,5.5714,5.6041,5.6401,5.665,5.6685,5.6498,5.6511,5.6504,5.6638,5.7081,5.7505,5.8012,5.8612,5.9147,5.9566,5.9856,6.0122,6.0653,6.128,6.1654,6.1752,6.1954,6.2287,6.2258,6.2176,6.2245,6.2472,6.2699,6.3007,6.3193,6.3263,6.3357,6.3581,6.3686,6.379,6.3843,6.4066,6.4235,6.4314,6.4507,6.4613,6.4659,6.4352,6.3902,6.354,6.2909,6.1914,6.0783,5.9602,5.8335,5.712,5.6034,5.4986,5.3949,5.2783,5.158,5.0421,4.9303,4.8282,4.7272,4.6208,4.5252,4.4265,4.349,4.2875,4.2448,4.1957,4.1387,4.097,4.0409,3.9936,3.9409,3.8754,3.8166,3.7605,3.7248,3.6786,3.6429,3.5933,3.5497,3.5007,3.4628,3.4609,3.4744,3.4915,3.4965,3.4952,3.4966,3.5079,3.509,3.5152,3.5258,3.4927,3.4577,3.4202,3.3815,3.3368,3.269,3.1882,3.0816,3.0077,2.9403,2.8939,2.8626,2.825,2.7989,2.7564,2.6935,2.6491,2.5937,2.5178,2.4553,2.3751,2.2793,2.1686,2.0629,1.9373,1.8087,1.6682,1.5339,1.4057,1.2893,1.192,1.0573,0.92728,0.79278,0.67242,0.58174,0.51259,0.49667,0.51925,0.55506,0.5602,0.5239,0.45766,0.39467,0.37276
268,28,7.6591,7.4438,7.2311,7.0323,6.8469,6.6778,6.5132,6.3398,6.1738,6.0032,5.8318,5.6672,5.5202,5.3896,5.2807,5.1915,5.1143,5.0477,4.9988,4.9502,4.9192,4.8846,4.8591,4.8362,4.7954,4.7768,4.7664,4.7673,4.7637,4.7887,4.8182,4.8481,4.8968,4.9545,5.0099,5.0514,5.1132,5.1774,5.251,5.3248,5.3965,5.4729,5.5496,5.6076,5.6573,5.6949,5.7408,5.8028,5.8587,5.9108,5.9657,6.0348,6.0888,6.147,6.1985,6.2233,6.2555,6.2911,6.3083,6.306,6.2701,6.2226,6.1645,6.0833,6.0116,5.9239,5.8377,5.7401,5.6352,5.5467,5.4695,5.4063,5.3583,5.3195,5.2768,5.2242,5.1723,5.1162,5.0573,5.0046,4.9615,4.9347,4.9089,4.8945,4.8861,4.9006,4.9067,4.8927,4.8755,4.8537,4.8176,4.7939,4.7743,4.7403,4.6923,4.6278,4.5626,4.4733,4.3904,4.297,4.2115,4.1337,4.0493,3.9809,3.9283,3.8872,3.8527,3.8232,3.8002,3.7685,3.7438,3.7344,3.7199,3.7062,3.6897,3.6576,3.6245,3.5732,3.5118,3.453,3.3816,3.3023,3.2058,3.1105,3.0221,2.9406,2.8636,2.7808,2.7028,2.6306,2.5455,2.4685,2.3784,2.2812,2.1816,2.0661,1.9512,1.8321,1.7265,1.6182,1.4905,1.3739,1.2503,1.1252,0.98546,0.84376,0.70209,0.55044,0.40704,0.29857,0.2372,0.27191,0.33428,0.38293,0.41225,0.39992,0.34427,0.28571,0.2502
269,28,7.7658,7.5035,7.2368,6.9747,6.7459,6.537,6.35,6.1905,6.0638,5.9439,5.8285,5.7386,5.6555,5.5909,5.5341,5.4796,5.4416,5.4091,5.3835,5.3831,5.3938,5.4106,5.4112,5.4174,5.4316,5.4504,5.4792,5.4967,5.5133,5.5111,5.5205,5.5413,5.5528,5.5875,5.6215,5.657,5.696,5.7395,5.7845,5.821,5.8568,5.8893,5.9265,5.9653,5.9901,6.0321,6.0649,6.0933,6.1134,6.1287,6.1458,6.1621,6.1665,6.1748,6.1695,6.1677,6.1717,6.1633,6.156,6.1587,6.1545,6.1467,6.1456,6.1254,6.0888,6.0307,5.9686,5.894,5.8055,5.6978,5.6039,5.5099,5.432,5.3513,5.28,5.2384,5.2143,5.1935,5.1632,5.1165,5.0714,5.012,4.9673,4.9052,4.8576,4.808,4.7517,4.7094,4.6764,4.6285,4.5775,4.514,4.4648,4.4024,4.3486,4.3002,4.2684,4.2248,4.1767,4.1286,4.0654,3.9949,3.9346,3.891,3.8702,3.8431,3.8103,3.7728,3.7747,3.7711,3.7477,3.7094,3.6711,3.6388,3.613,3.5835,3.5306,3.4955,3.434,3.3571,3.2999,3.2371,3.1874,3.1267,3.0637,2.9938,2.9231,2.8371,2.7531,2.6873,2.5992,2.5201,2.4232,2.3304,2.2247,2.107,1.9788,1.8646,1.7367,1.62,1.4804,1.3278,1.172,1.0109,0.8622,0.7252,0.5983,0.4831,0.36592,0.27207,0.22427,0.2581,0.31329,0.35682,0.39394,0.39813,0.36143,0.27595,0.23592
270,28,7.8764,7.6271,7.3644,7.0983,6.8443,6.5927,6.3552,6.1425,5.9389,5.7514,5.5769,5.4427,5.3319,5.247,5.1877,5.1469,5.1212,5.1119,5.1077,5.1121,5.1366,5.1773,5.205,5.2198,5.2289,5.235,5.2391,5.2563,5.2644,5.2809,5.3096,5.3428,5.384,5.4488,5.506,5.5592,5.6035,5.6429,5.6605,5.6654,5.6774,5.6836,5.6926,5.7245,5.7534,5.7706,5.7793,5.78,5.7915,5.8077,5.8084,5.8188,5.8256,5.8364,5.841,5.8636,5.8865,5.8886,5.8745,5.8547,5.8248,5.7879,5.7306,5.6823,5.6296,5.5801,5.5407,5.4692,5.402,5.3372,5.2939,5.2575,5.2215,5.1964,5.1871,5.1717,5.1533,5.1296,5.1146,5.0912,5.063,5.0215,4.9449,4.8685,4.8036,4.744,4.7052,4.643,4.5878,4.5422,4.528,4.4879,4.4253,4.3736,4.3128,4.2523,4.1877,4.1142,4.0338,3.9805,3.929,3.893,3.8764,3.8559,3.8496,3.8517,3.8562,3.8651,3.87,3.869,3.8642,3.8624,3.8472,3.8145,3.7734,3.725,3.6755,3.6376,3.5851,3.5324,3.4616,3.4024,3.3498,3.2712,3.2091,3.1224,3.02,2.9028,2.7767,2.6544,2.5354,2.4291,2.3269,2.2259,2.1374,2.0441,1.9248,1.8076,1.6934,1.579,1.4488,1.3147,1.1582,1.0119,0.87669,0.74574,0.62626,0.50592,0.38854,0.27622,0.2208,0.27383,0.35373,0.41428,0.44582,0.43847,0.39391,0.34863,0.33446
271,28,7.4643,7.2551,7.0531,6.8904,6.7209,6.5622,6.4039,6.2799,6.1589,6.045,5.9641,5.8929,5.8278,5.7575,5.6895,5.6363,5.5824,5.541,5.5171,5.5079,5.5195,5.5227,5.5166,5.5218,5.5067,5.5101,5.5392,5.5905,5.6242,5.666,5.7231,5.7842,5.8662,5.9428,6.0289,6.1274,6.2372,6.3166,6.3731,6.4152,6.4452,6.4958,6.5295,6.5474,6.5763,6.6218,6.6676,6.6875,6.6712,6.6698,6.6502,6.6357,6.6333,6.6105,6.5861,6.568,6.5317,6.4876,6.4251,6.3643,6.3007,6.2514,6.2036,6.1333,6.0508,5.9716,5.9073,5.8286,5.7389,5.6565,5.5907,5.524,5.4751,5.4386,5.4031,5.3603,5.2918,5.2205,5.1728,5.1376,5.0819,5.0263,4.9841,4.9294,4.8931,4.845,4.8059,4.772,4.7295,4.678,4.6003,4.5229,4.4463,4.3609,4.2714,4.1774,4.1007,4.0037,3.909,3.8262,3.7659,3.7238,3.6806,3.6511,3.6244,3.6006,3.582,3.5739,3.5747,3.5827,3.5907,3.6228,3.6287,3.627,3.5995,3.5757,3.5469,3.4998,3.4372,3.3905,3.3197,3.2484,3.1649,3.0746,2.9758,2.8899,2.8008,2.7206,2.6354,2.5821,2.5122,2.4167,2.3302,2.2432,2.1568,2.0501,1.9194,1.7731,1.6323,1.4918,1.3396,1.1932,1.0696,0.97483,0.91825,0.87698,0.81884,0.78618,0.74152,0.69169,0.67179,0.70256,0.7299,0.73624,0.71287,0.65408,0.57394,0.50829,0.49375
272,28,7.5481,7.3478,7.1546,6.9719,6.7867,6.6083,6.4367,6.2742,6.1183,5.97,5.8458,5.7424,5.6439,5.5472,5.4538,5.3665,5.2907,5.2274,5.1744,5.1244,5.0752,5.0363,4.9943,4.9557,4.9248,4.8922,4.8864,4.8853,4.8842,4.8951,4.897,4.9055,4.9245,4.95,4.9739,5.0234,5.0842,5.1416,5.1962,5.2474,5.3056,5.3633,5.4274,5.4897,5.5541,5.6072,5.6564,5.7036,5.7385,5.749,5.7636,5.7675,5.754,5.72,5.6748,5.6281,5.58,5.5484,5.517,5.4838,5.4622,5.43,5.3913,5.3552,5.3167,5.2692,5.2202,5.1617,5.0895,5.0239,4.9679,4.9139,4.8623,4.8181,4.767,4.7259,4.6802,4.641,4.6152,4.5989,4.5824,4.5672,4.5511,4.5335,4.5109,4.496,4.478,4.4699,4.4403,4.4141,4.4041,4.3702,4.3284,4.2914,4.2392,4.1867,4.1162,4.0616,4.0077,3.9745,3.9553,3.9213,3.89,3.8545,3.8209,3.7894,3.7529,3.7383,3.7196,3.7031,3.6662,3.6216,3.5647,3.4971,3.4471,3.3878,3.3485,3.3102,3.2775,3.2254,3.1701,3.1016,3.0298,2.9458,2.8532,2.7599,2.6605,2.569,2.4694,2.3699,2.2749,2.1852,2.0815,1.9715,1.8771,1.7904,1.7017,1.6048,1.5118,1.4168,1.3331,1.2443,1.1629,1.0863,1.0071,0.93054,0.86499,0.79775,0.74027,0.69368,0.65821,0.64455,0.62624,0.61685,0.60379,0.60343,0.61255,0.61971,0.65597
273,28,7.3795,7.1549,6.9322,6.7153,6.499,6.3124,6.1394,5.9741,5.8112,5.6596,5.5251,5.4133,5.303,5.2167,5.1492,5.0957,5.0988,5.1229,5.1526,5.2074,5.2875,5.3812,5.4673,5.5374,5.6049,5.6618,5.7188,5.7879,5.8569,5.921,5.9541,5.983,6.0143,6.0512,6.0768,6.0929,6.0868,6.0815,6.0969,6.1174,6.1283,6.1338,6.1399,6.1509,6.1645,6.1654,6.1601,6.1427,6.125,6.1242,6.1312,6.1288,6.1163,6.1027,6.0883,6.0717,6.0428,6.009,5.9857,5.9703,5.9558,5.9269,5.8818,5.8318,5.8077,5.7622,5.7295,5.6733,5.6232,5.5859,5.5458,5.5072,5.4685,5.4078,5.338,5.2701,5.2114,5.1407,5.092,5.0479,5.0261,4.9826,4.9364,4.8833,4.8311,4.7811,4.7502,4.7359,4.7298,4.7329,4.7358,4.7539,4.7525,4.7344,4.7017,4.6484,4.5863,4.5239,4.4829,4.445,4.4267,4.4309,4.4257,4.4126,4.396,4.3801,4.3548,4.3352,4.3193,4.3037,4.2819,4.251,4.1932,4.1185,4.0579,3.9907,3.9011,3.8193,3.7457,3.6621,3.583,3.5193,3.4425,3.3526,3.2685,3.2004,3.1477,3.0682,2.9755,2.89,2.8118,2.7384,2.6724,2.6063,2.5415,2.4572,2.3543,2.2452,2.1301,1.9965,1.85,1.7118,1.588,1.4409,1.3138,1.2063,1.1096,1.0244,0.9425,0.86441,0.79487,0.76331,0.73929,0.73338,0.7279,0.74651,0.76453,0.82215,0.94935
274,28,7.657,7.4352,7.2331,7.0497,6.863,6.684,6.5265,6.3888,6.2503,6.1567,6.0814,5.9987,5.9355,5.8731,5.8445,5.8104,5.7672,5.7307,5.6918,5.6909,5.7105,5.7311,5.7774,5.8107,5.852,5.9031,5.9475,5.9921,6.0335,6.0595,6.0795,6.116,6.1719,6.2393,6.3162,6.3813,6.4465,6.5142,6.5872,6.6542,6.7044,6.7325,6.762,6.7711,6.77,6.7559,6.7486,6.7415,6.719,6.692,6.6777,6.6712,6.6759,6.6979,6.7134,6.7361,6.7522,6.7491,6.7442,6.7324,6.7018,6.6514,6.6151,6.5606,6.5001,6.4359,6.3457,6.2659,6.1923,6.1009,5.9989,5.9014,5.7906,5.6851,5.5692,5.4757,5.3846,5.2867,5.2023,5.1193,5.0289,4.9534,4.889,4.8324,4.7796,4.7347,4.7089,4.7028,4.7148,4.7396,4.7395,4.7328,4.7065,4.6794,4.6372,4.5795,4.5158,4.4591,4.409,4.341,4.2624,4.2085,4.1452,4.1051,4.067,4.0072,3.9639,3.9261,3.8868,3.8757,3.8715,3.863,3.8809,3.8892,3.8788,3.823,3.7532,3.6875,3.6158,3.5541,3.4943,3.4573,3.4037,3.3424,3.2707,3.2098,3.1414,3.0761,3.0263,2.9593,2.8772,2.7842,2.6938,2.6134,2.5348,2.4478,2.3413,2.2,2.0753,1.9615,1.8608,1.7446,1.6306,1.5304,1.4532,1.372,1.2975,1.2161,1.1424,1.0492,0.97539,0.91806,0.90225,0.91396,0.94199,0.97175,0.99922,1.0612,1.187
275,28,7.1591,6.965,6.7767,6.6027,6.4414,6.2939,6.1635,6.0409,5.9418,5.8639,5.7896,5.7248,5.6705,5.6113,5.5572,5.5138,5.4693,5.4182,5.3754,5.3419,5.3248,5.3497,5.3911,5.4301,5.5008,5.6033,5.7161,5.8058,5.9132,6.0153,6.0711,6.1366,6.1833,6.2072,6.22,6.2632,6.3107,6.3364,6.3424,6.3534,6.3354,6.3358,6.3235,6.2952,6.2484,6.1847,6.1155,6.0476,5.977,5.8986,5.8143,5.7325,5.6398,5.5436,5.4639,5.3998,5.3599,5.3356,5.3241,5.3127,5.3137,5.3308,5.3368,5.3133,5.2798,5.2388,5.1782,5.1239,5.0545,4.9827,4.9254,4.8554,4.8004,4.7674,4.7382,4.7201,4.7182,4.716,4.714,4.699,4.6839,4.6542,4.6265,4.5927,4.5689,4.5565,4.5405,4.5356,4.5544,4.5939,4.6209,4.6568,4.6649,4.6915,4.6936,4.6715,4.6342,4.5973,4.542,4.5169,4.5023,4.481,4.4612,4.4287,4.4092,4.3843,4.3537,4.3183,4.2555,4.218,4.1891,4.1659,4.1279,4.0922,4.0367,3.9691,3.8654,3.7712,3.6504,3.5514,3.484,3.4228,3.3606,3.2618,3.1576,3.0581,2.9822,2.9073,2.8433,2.7977,2.7254,2.667,2.6169,2.5894,2.555,2.5146,2.4756,2.4008,2.2866,2.1565,2.0208,1.8977,1.7839,1.6857,1.5893,1.4873,1.3788,1.2748,1.1748,1.0928,1.0328,1.0179,0.99833,0.99219,1.0188,1.0382,1.0866,1.1634,1.2798
276,28,7.0038,6.81,6.6185,6.4303,6.2284,6.0299,5.8431,5.6931,5.5631,5.4466,5.3474,5.2603,5.1877,5.1172,5.0565,4.9943,4.9436,4.8953,4.8498,4.8414,4.8282,4.8042,4.7812,4.7571,4.738,4.726,4.7192,4.704,4.7072,4.7123,4.7261,4.7582,4.7999,4.8544,4.912,4.9783,5.0577,5.1294,5.2005,5.2524,5.3068,5.377,5.449,5.5049,5.5607,5.6141,5.6615,5.721,5.765,5.8059,5.8407,5.8779,5.8926,5.9047,5.9033,5.8868,5.8695,5.8463,5.832,5.7979,5.7524,5.7021,5.6584,5.613,5.5495,5.4769,5.4105,5.3465,5.261,5.1924,5.1228,5.0585,5.0071,4.964,4.9221,4.8918,4.8644,4.8486,4.8241,4.8,4.7753,4.7472,4.7208,4.6906,4.6534,4.6219,4.5783,4.5457,4.51,4.4636,4.4174,4.3864,4.3531,4.3185,4.2779,4.2528,4.2325,4.2125,4.2102,4.2129,4.2091,4.192,4.1788,4.1716,4.1607,4.158,4.1369,4.1137,4.0872,4.0551,4.012,3.9717,3.9226,3.8468,3.7716,3.6982,3.6249,3.5547,3.4791,3.4058,3.3224,3.2327,3.1546,3.0741,2.9992,2.922,2.8392,2.7707,2.7038,2.6409,2.593,2.5594,2.521,2.4744,2.415,2.3531,2.2895,2.2107,2.1275,2.0349,1.921,1.7749,1.6448,1.5354,1.4321,1.3542,1.2653,1.1972,1.1404,1.099,1.0644,1.0481,1.0481,1.0626,1.0942,1.157,1.2615,1.4035,1.576
